control_id,technique_id,mapping_type,matrix
ra-5,T1053.002,mitigates,nist-800-53-r5
ra-5,T1053.003,mitigates,nist-800-53-r5
ra-5,T1053.005,mitigates,nist-800-53-r5
ra-5,T1059,mitigates,nist-800-53-r5
ra-5,T1059.001,mitigates,nist-800-53-r5
ra-5,T1059.005,mitigates,nist-800-53-r5
ra-5,T1098.004,mitigates,nist-800-53-r5
ra-5,T1176,mitigates,nist-800-53-r5
ra-5,T1190,mitigates,nist-800-53-r5
ra-5,T1195,mitigates,nist-800-53-r5
ra-5,T1195.001,mitigates,nist-800-53-r5
ra-5,T1195.002,mitigates,nist-800-53-r5
ra-5,T1210,mitigates,nist-800-53-r5
ra-5,T1211,mitigates,nist-800-53-r5
ra-5,T1213.003,mitigates,nist-800-53-r5
ra-5,T1218.003,mitigates,nist-800-53-r5
ra-5,T1218.004,mitigates,nist-800-53-r5
ra-5,T1218.008,mitigates,nist-800-53-r5
ra-5,T1218.009,mitigates,nist-800-53-r5
ra-5,T1218.012,mitigates,nist-800-53-r5
ra-5,T1218.013,mitigates,nist-800-53-r5
ra-5,T1218.014,mitigates,nist-800-53-r5
ra-5,T1221,mitigates,nist-800-53-r5
ra-5,T1505,mitigates,nist-800-53-r5
ra-5,T1505.003,mitigates,nist-800-53-r5
ra-5,T1525,mitigates,nist-800-53-r5
ra-5,T1543,mitigates,nist-800-53-r5
ra-5,T1546.002,mitigates,nist-800-53-r5
ra-5,T1547.006,mitigates,nist-800-53-r5
ra-5,T1547.007,mitigates,nist-800-53-r5
ra-5,T1547.008,mitigates,nist-800-53-r5
ra-5,T1548.002,mitigates,nist-800-53-r5
ra-5,T1548.003,mitigates,nist-800-53-r5
ra-5,T1559,mitigates,nist-800-53-r5
ra-5,T1559.002,mitigates,nist-800-53-r5
ra-5,T1562,mitigates,nist-800-53-r5
ra-5,T1562.010,mitigates,nist-800-53-r5
ra-5,T1574,mitigates,nist-800-53-r5
ra-5,T1574.007,mitigates,nist-800-53-r5
ra-5,T1021.003,mitigates,nist-800-53-r5
ra-5,T1021.004,mitigates,nist-800-53-r5
ra-5,T1021.005,mitigates,nist-800-53-r5
ra-5,T1021.006,mitigates,nist-800-53-r5
ra-5,T1052,mitigates,nist-800-53-r5
ra-5,T1052.001,mitigates,nist-800-53-r5
ra-5,T1059.007,mitigates,nist-800-53-r5
ra-5,T1092,mitigates,nist-800-53-r5
ra-5,T1127,mitigates,nist-800-53-r5
ra-5,T1127.001,mitigates,nist-800-53-r5
ra-5,T1137,mitigates,nist-800-53-r5
ra-5,T1137.001,mitigates,nist-800-53-r5
ra-5,T1204.003,mitigates,nist-800-53-r5
ra-5,T1213,mitigates,nist-800-53-r5
ra-5,T1213.001,mitigates,nist-800-53-r5
ra-5,T1213.002,mitigates,nist-800-53-r5
ra-5,T1218.005,mitigates,nist-800-53-r5
ra-5,T1484,mitigates,nist-800-53-r5
ra-5,T1505.001,mitigates,nist-800-53-r5
ra-5,T1505.002,mitigates,nist-800-53-r5
ra-5,T1505.004,mitigates,nist-800-53-r5
ra-5,T1542.004,mitigates,nist-800-53-r5
ra-5,T1542.005,mitigates,nist-800-53-r5
ra-5,T1546.014,mitigates,nist-800-53-r5
ra-5,T1548,mitigates,nist-800-53-r5
ra-5,T1552,mitigates,nist-800-53-r5
ra-5,T1552.001,mitigates,nist-800-53-r5
ra-5,T1552.002,mitigates,nist-800-53-r5
ra-5,T1552.004,mitigates,nist-800-53-r5
ra-5,T1552.006,mitigates,nist-800-53-r5
ra-5,T1558.004,mitigates,nist-800-53-r5
ra-5,T1560,mitigates,nist-800-53-r5
ra-5,T1563,mitigates,nist-800-53-r5
ra-5,T1563.001,mitigates,nist-800-53-r5
ra-5,T1563.002,mitigates,nist-800-53-r5
ra-5,T1574.001,mitigates,nist-800-53-r5
ra-5,T1574.004,mitigates,nist-800-53-r5
ra-5,T1574.005,mitigates,nist-800-53-r5
ra-5,T1574.008,mitigates,nist-800-53-r5
ra-5,T1574.009,mitigates,nist-800-53-r5
ra-5,T1574.010,mitigates,nist-800-53-r5
ra-5,T1578,mitigates,nist-800-53-r5
ra-5,T1578.001,mitigates,nist-800-53-r5
ra-5,T1578.002,mitigates,nist-800-53-r5
ra-5,T1578.003,mitigates,nist-800-53-r5
ra-5,T1612,mitigates,nist-800-53-r5
ra-5,T1046,mitigates,nist-800-53-r5
ra-5,T1068,mitigates,nist-800-53-r5
ra-5,T1078,mitigates,nist-800-53-r5
ra-5,T1091,mitigates,nist-800-53-r5
ra-5,T1133,mitigates,nist-800-53-r5
ra-5,T1212,mitigates,nist-800-53-r5
ra-5,T1218,mitigates,nist-800-53-r5
ra-5,T1482,mitigates,nist-800-53-r5
ra-5,T1528,mitigates,nist-800-53-r5
ra-5,T1530,mitigates,nist-800-53-r5
ra-5,T1557,mitigates,nist-800-53-r5
ra-5,T1560.001,mitigates,nist-800-53-r5
ra-5,T1505.005,mitigates,nist-800-53-r5
ra-9,T1495,mitigates,nist-800-53-r5
ra-9,T1542,mitigates,nist-800-53-r5
ra-9,T1542.001,mitigates,nist-800-53-r5
ra-9,T1542.003,mitigates,nist-800-53-r5
ra-9,T1542.004,mitigates,nist-800-53-r5
ra-9,T1542.005,mitigates,nist-800-53-r5
ra-9,T1553,mitigates,nist-800-53-r5
ra-9,T1553.006,mitigates,nist-800-53-r5
ra-9,T1601,mitigates,nist-800-53-r5
ra-9,T1601.001,mitigates,nist-800-53-r5
ra-9,T1601.002,mitigates,nist-800-53-r5
ra-9,T1195.003,mitigates,nist-800-53-r5
sa-10,T1078.004,mitigates,nist-800-53-r5
sa-10,T1213.003,mitigates,nist-800-53-r5
sa-10,T1495,mitigates,nist-800-53-r5
sa-10,T1505,mitigates,nist-800-53-r5
sa-10,T1078.001,mitigates,nist-800-53-r5
sa-10,T1078.003,mitigates,nist-800-53-r5
sa-10,T1505.001,mitigates,nist-800-53-r5
sa-10,T1505.002,mitigates,nist-800-53-r5
sa-10,T1505.004,mitigates,nist-800-53-r5
sa-10,T1542,mitigates,nist-800-53-r5
sa-10,T1542.001,mitigates,nist-800-53-r5
sa-10,T1542.003,mitigates,nist-800-53-r5
sa-10,T1542.004,mitigates,nist-800-53-r5
sa-10,T1542.005,mitigates,nist-800-53-r5
sa-10,T1553,mitigates,nist-800-53-r5
sa-10,T1553.006,mitigates,nist-800-53-r5
sa-10,T1564.009,mitigates,nist-800-53-r5
sa-10,T1574.002,mitigates,nist-800-53-r5
sa-10,T1601,mitigates,nist-800-53-r5
sa-10,T1601.001,mitigates,nist-800-53-r5
sa-10,T1601.002,mitigates,nist-800-53-r5
sa-10,T1078,mitigates,nist-800-53-r5
sa-10,T1195.003,mitigates,nist-800-53-r5
sa-10,T1559.003,mitigates,nist-800-53-r5
sa-10,T1647,mitigates,nist-800-53-r5
sa-11,T1078.004,mitigates,nist-800-53-r5
sa-11,T1213.003,mitigates,nist-800-53-r5
sa-11,T1495,mitigates,nist-800-53-r5
sa-11,T1505,mitigates,nist-800-53-r5
sa-11,T1078.001,mitigates,nist-800-53-r5
sa-11,T1078.003,mitigates,nist-800-53-r5
sa-11,T1134.005,mitigates,nist-800-53-r5
sa-11,T1505.001,mitigates,nist-800-53-r5
sa-11,T1505.002,mitigates,nist-800-53-r5
sa-11,T1505.004,mitigates,nist-800-53-r5
sa-11,T1542,mitigates,nist-800-53-r5
sa-11,T1542.001,mitigates,nist-800-53-r5
sa-11,T1542.003,mitigates,nist-800-53-r5
sa-11,T1542.004,mitigates,nist-800-53-r5
sa-11,T1542.005,mitigates,nist-800-53-r5
sa-11,T1552,mitigates,nist-800-53-r5
sa-11,T1552.001,mitigates,nist-800-53-r5
sa-11,T1552.002,mitigates,nist-800-53-r5
sa-11,T1552.004,mitigates,nist-800-53-r5
sa-11,T1552.006,mitigates,nist-800-53-r5
sa-11,T1553,mitigates,nist-800-53-r5
sa-11,T1553.006,mitigates,nist-800-53-r5
sa-11,T1558.004,mitigates,nist-800-53-r5
sa-11,T1574.002,mitigates,nist-800-53-r5
sa-11,T1601,mitigates,nist-800-53-r5
sa-11,T1601.001,mitigates,nist-800-53-r5
sa-11,T1601.002,mitigates,nist-800-53-r5
sa-11,T1612,mitigates,nist-800-53-r5
sa-11,T1078,mitigates,nist-800-53-r5
sa-11,T1195.003,mitigates,nist-800-53-r5
sa-11,T1528,mitigates,nist-800-53-r5
sa-11,T1559.003,mitigates,nist-800-53-r5
sa-11,T1647,mitigates,nist-800-53-r5
sa-15,T1078.004,mitigates,nist-800-53-r5
sa-15,T1213.003,mitigates,nist-800-53-r5
sa-15,T1078.001,mitigates,nist-800-53-r5
sa-15,T1078.003,mitigates,nist-800-53-r5
sa-15,T1552,mitigates,nist-800-53-r5
sa-15,T1552.001,mitigates,nist-800-53-r5
sa-15,T1552.002,mitigates,nist-800-53-r5
sa-15,T1552.004,mitigates,nist-800-53-r5
sa-15,T1552.006,mitigates,nist-800-53-r5
sa-15,T1558.004,mitigates,nist-800-53-r5
sa-15,T1574.002,mitigates,nist-800-53-r5
sa-15,T1078,mitigates,nist-800-53-r5
sa-15,T1528,mitigates,nist-800-53-r5
sa-16,T1078.004,mitigates,nist-800-53-r5
sa-16,T1078.001,mitigates,nist-800-53-r5
sa-16,T1078.003,mitigates,nist-800-53-r5
sa-16,T1574.002,mitigates,nist-800-53-r5
sa-16,T1078,mitigates,nist-800-53-r5
sa-17,T1078.004,mitigates,nist-800-53-r5
sa-17,T1078.001,mitigates,nist-800-53-r5
sa-17,T1078.003,mitigates,nist-800-53-r5
sa-17,T1134.005,mitigates,nist-800-53-r5
sa-17,T1574.002,mitigates,nist-800-53-r5
sa-17,T1078,mitigates,nist-800-53-r5
sa-17,T1482,mitigates,nist-800-53-r5
sa-22,T1189,mitigates,nist-800-53-r5
sa-22,T1195,mitigates,nist-800-53-r5
sa-22,T1195.001,mitigates,nist-800-53-r5
sa-22,T1195.002,mitigates,nist-800-53-r5
sa-22,T1543,mitigates,nist-800-53-r5
sa-22,T1543.002,mitigates,nist-800-53-r5
sa-3,T1078.004,mitigates,nist-800-53-r5
sa-3,T1213.003,mitigates,nist-800-53-r5
sa-3,T1078.001,mitigates,nist-800-53-r5
sa-3,T1078.003,mitigates,nist-800-53-r5
sa-3,T1574.002,mitigates,nist-800-53-r5
sa-3,T1078,mitigates,nist-800-53-r5
sa-4,T1078.004,mitigates,nist-800-53-r5
sa-4,T1078.001,mitigates,nist-800-53-r5
sa-4,T1078.003,mitigates,nist-800-53-r5
sa-4,T1134.005,mitigates,nist-800-53-r5
sa-4,T1574.002,mitigates,nist-800-53-r5
sa-4,T1078,mitigates,nist-800-53-r5
sa-8,T1078.004,mitigates,nist-800-53-r5
sa-8,T1190,mitigates,nist-800-53-r5
sa-8,T1213.003,mitigates,nist-800-53-r5
sa-8,T1567,mitigates,nist-800-53-r5
sa-8,T1025,mitigates,nist-800-53-r5
sa-8,T1041,mitigates,nist-800-53-r5
sa-8,T1048,mitigates,nist-800-53-r5
sa-8,T1048.002,mitigates,nist-800-53-r5
sa-8,T1048.003,mitigates,nist-800-53-r5
sa-8,T1052,mitigates,nist-800-53-r5
sa-8,T1052.001,mitigates,nist-800-53-r5
sa-8,T1078.001,mitigates,nist-800-53-r5
sa-8,T1078.003,mitigates,nist-800-53-r5
sa-8,T1134.005,mitigates,nist-800-53-r5
sa-8,T1574.002,mitigates,nist-800-53-r5
sa-8,T1005,mitigates,nist-800-53-r5
sa-8,T1078,mitigates,nist-800-53-r5
sa-8,T1482,mitigates,nist-800-53-r5
sa-8,T1559.003,mitigates,nist-800-53-r5
sa-8,T1647,mitigates,nist-800-53-r5
sa-9,T1567,mitigates,nist-800-53-r5
sa-9,T1041,mitigates,nist-800-53-r5
sa-9,T1048,mitigates,nist-800-53-r5
sa-9,T1048.002,mitigates,nist-800-53-r5
sa-9,T1048.003,mitigates,nist-800-53-r5
sc-10,T1071,mitigates,nist-800-53-r5
sc-10,T1071.001,mitigates,nist-800-53-r5
sc-10,T1071.002,mitigates,nist-800-53-r5
sc-10,T1071.003,mitigates,nist-800-53-r5
sc-10,T1071.004,mitigates,nist-800-53-r5
sc-12,T1098.004,mitigates,nist-800-53-r5
sc-12,T1072,mitigates,nist-800-53-r5
sc-12,T1552,mitigates,nist-800-53-r5
sc-12,T1552.001,mitigates,nist-800-53-r5
sc-12,T1552.002,mitigates,nist-800-53-r5
sc-12,T1552.004,mitigates,nist-800-53-r5
sc-12,T1563.001,mitigates,nist-800-53-r5
sc-12,T1573,mitigates,nist-800-53-r5
sc-12,T1573.001,mitigates,nist-800-53-r5
sc-12,T1573.002,mitigates,nist-800-53-r5
sc-13,T1025,mitigates,nist-800-53-r5
sc-13,T1041,mitigates,nist-800-53-r5
sc-13,T1048.003,mitigates,nist-800-53-r5
sc-13,T1005,mitigates,nist-800-53-r5
sc-16,T1505,mitigates,nist-800-53-r5
sc-16,T1505.002,mitigates,nist-800-53-r5
sc-16,T1573,mitigates,nist-800-53-r5
sc-16,T1573.001,mitigates,nist-800-53-r5
sc-16,T1573.002,mitigates,nist-800-53-r5
sc-17,T1072,mitigates,nist-800-53-r5
sc-17,T1606,mitigates,nist-800-53-r5
sc-18,T1059,mitigates,nist-800-53-r5
sc-18,T1059.005,mitigates,nist-800-53-r5
sc-18,T1189,mitigates,nist-800-53-r5
sc-18,T1190,mitigates,nist-800-53-r5
sc-18,T1203,mitigates,nist-800-53-r5
sc-18,T1210,mitigates,nist-800-53-r5
sc-18,T1211,mitigates,nist-800-53-r5
sc-18,T1559,mitigates,nist-800-53-r5
sc-18,T1559.002,mitigates,nist-800-53-r5
sc-18,T1021.003,mitigates,nist-800-53-r5
sc-18,T1055.002,mitigates,nist-800-53-r5
sc-18,T1055.003,mitigates,nist-800-53-r5
sc-18,T1055.004,mitigates,nist-800-53-r5
sc-18,T1055.005,mitigates,nist-800-53-r5
sc-18,T1055.008,mitigates,nist-800-53-r5
sc-18,T1055.009,mitigates,nist-800-53-r5
sc-18,T1055.011,mitigates,nist-800-53-r5
sc-18,T1055.012,mitigates,nist-800-53-r5
sc-18,T1055.013,mitigates,nist-800-53-r5
sc-18,T1059.007,mitigates,nist-800-53-r5
sc-18,T1137,mitigates,nist-800-53-r5
sc-18,T1137.001,mitigates,nist-800-53-r5
sc-18,T1137.002,mitigates,nist-800-53-r5
sc-18,T1137.003,mitigates,nist-800-53-r5
sc-18,T1137.004,mitigates,nist-800-53-r5
sc-18,T1137.005,mitigates,nist-800-53-r5
sc-18,T1137.006,mitigates,nist-800-53-r5
sc-18,T1218.001,mitigates,nist-800-53-r5
sc-18,T1548,mitigates,nist-800-53-r5
sc-18,T1548.004,mitigates,nist-800-53-r5
sc-18,T1559.001,mitigates,nist-800-53-r5
sc-18,T1055,mitigates,nist-800-53-r5
sc-18,T1055.001,mitigates,nist-800-53-r5
sc-18,T1055.014,mitigates,nist-800-53-r5
sc-18,T1068,mitigates,nist-800-53-r5
sc-18,T1212,mitigates,nist-800-53-r5
sc-2,T1189,mitigates,nist-800-53-r5
sc-2,T1190,mitigates,nist-800-53-r5
sc-2,T1203,mitigates,nist-800-53-r5
sc-2,T1210,mitigates,nist-800-53-r5
sc-2,T1211,mitigates,nist-800-53-r5
sc-2,T1068,mitigates,nist-800-53-r5
sc-2,T1212,mitigates,nist-800-53-r5
sc-2,T1611,mitigates,nist-800-53-r5
sc-20,T1568.002,mitigates,nist-800-53-r5
sc-20,T1071,mitigates,nist-800-53-r5
sc-20,T1071.001,mitigates,nist-800-53-r5
sc-20,T1071.002,mitigates,nist-800-53-r5
sc-20,T1071.003,mitigates,nist-800-53-r5
sc-20,T1071.004,mitigates,nist-800-53-r5
sc-20,T1553.004,mitigates,nist-800-53-r5
sc-20,T1566,mitigates,nist-800-53-r5
sc-20,T1566.001,mitigates,nist-800-53-r5
sc-20,T1568,mitigates,nist-800-53-r5
sc-20,T1598,mitigates,nist-800-53-r5
sc-20,T1598.002,mitigates,nist-800-53-r5
sc-20,T1566.002,mitigates,nist-800-53-r5
sc-20,T1598.003,mitigates,nist-800-53-r5
sc-21,T1568.002,mitigates,nist-800-53-r5
sc-21,T1071,mitigates,nist-800-53-r5
sc-21,T1071.001,mitigates,nist-800-53-r5
sc-21,T1071.002,mitigates,nist-800-53-r5
sc-21,T1071.003,mitigates,nist-800-53-r5
sc-21,T1071.004,mitigates,nist-800-53-r5
sc-21,T1568,mitigates,nist-800-53-r5
sc-22,T1568.002,mitigates,nist-800-53-r5
sc-22,T1071,mitigates,nist-800-53-r5
sc-22,T1071.001,mitigates,nist-800-53-r5
sc-22,T1071.002,mitigates,nist-800-53-r5
sc-22,T1071.003,mitigates,nist-800-53-r5
sc-22,T1071.004,mitigates,nist-800-53-r5
sc-22,T1568,mitigates,nist-800-53-r5
sc-23,T1562.006,mitigates,nist-800-53-r5
sc-23,T1071,mitigates,nist-800-53-r5
sc-23,T1071.001,mitigates,nist-800-53-r5
sc-23,T1071.002,mitigates,nist-800-53-r5
sc-23,T1071.003,mitigates,nist-800-53-r5
sc-23,T1071.004,mitigates,nist-800-53-r5
sc-23,T1185,mitigates,nist-800-53-r5
sc-23,T1535,mitigates,nist-800-53-r5
sc-23,T1550.004,mitigates,nist-800-53-r5
sc-23,T1557.002,mitigates,nist-800-53-r5
sc-23,T1562.009,mitigates,nist-800-53-r5
sc-23,T1563.001,mitigates,nist-800-53-r5
sc-23,T1573,mitigates,nist-800-53-r5
sc-23,T1573.001,mitigates,nist-800-53-r5
sc-23,T1573.002,mitigates,nist-800-53-r5
sc-23,T1557,mitigates,nist-800-53-r5
sc-23,T1557.001,mitigates,nist-800-53-r5
sc-23,T1557.003,mitigates,nist-800-53-r5
sc-23,T1622,mitigates,nist-800-53-r5
sc-26,T1210,mitigates,nist-800-53-r5
sc-26,T1211,mitigates,nist-800-53-r5
sc-26,T1068,mitigates,nist-800-53-r5
sc-26,T1212,mitigates,nist-800-53-r5
sc-28,T1078.004,mitigates,nist-800-53-r5
sc-28,T1550.001,mitigates,nist-800-53-r5
sc-28,T1552.003,mitigates,nist-800-53-r5
sc-28,T1565,mitigates,nist-800-53-r5
sc-28,T1565.001,mitigates,nist-800-53-r5
sc-28,T1565.003,mitigates,nist-800-53-r5
sc-28,T1567,mitigates,nist-800-53-r5
sc-28,T1602.002,mitigates,nist-800-53-r5
sc-28,T1003,mitigates,nist-800-53-r5
sc-28,T1003.004,mitigates,nist-800-53-r5
sc-28,T1003.005,mitigates,nist-800-53-r5
sc-28,T1003.006,mitigates,nist-800-53-r5
sc-28,T1003.007,mitigates,nist-800-53-r5
sc-28,T1003.008,mitigates,nist-800-53-r5
sc-28,T1025,mitigates,nist-800-53-r5
sc-28,T1041,mitigates,nist-800-53-r5
sc-28,T1048,mitigates,nist-800-53-r5
sc-28,T1048.002,mitigates,nist-800-53-r5
sc-28,T1048.003,mitigates,nist-800-53-r5
sc-28,T1052,mitigates,nist-800-53-r5
sc-28,T1052.001,mitigates,nist-800-53-r5
sc-28,T1078.001,mitigates,nist-800-53-r5
sc-28,T1078.003,mitigates,nist-800-53-r5
sc-28,T1213,mitigates,nist-800-53-r5
sc-28,T1213.001,mitigates,nist-800-53-r5
sc-28,T1213.002,mitigates,nist-800-53-r5
sc-28,T1552,mitigates,nist-800-53-r5
sc-28,T1552.001,mitigates,nist-800-53-r5
sc-28,T1552.002,mitigates,nist-800-53-r5
sc-28,T1552.004,mitigates,nist-800-53-r5
sc-28,T1599.001,mitigates,nist-800-53-r5
sc-28,T1602,mitigates,nist-800-53-r5
sc-28,T1602.001,mitigates,nist-800-53-r5
sc-28,T1003.001,mitigates,nist-800-53-r5
sc-28,T1003.002,mitigates,nist-800-53-r5
sc-28,T1003.003,mitigates,nist-800-53-r5
sc-28,T1005,mitigates,nist-800-53-r5
sc-28,T1078,mitigates,nist-800-53-r5
sc-28,T1530,mitigates,nist-800-53-r5
sc-28,T1599,mitigates,nist-800-53-r5
sc-29,T1189,mitigates,nist-800-53-r5
sc-29,T1190,mitigates,nist-800-53-r5
sc-29,T1203,mitigates,nist-800-53-r5
sc-29,T1210,mitigates,nist-800-53-r5
sc-29,T1211,mitigates,nist-800-53-r5
sc-29,T1068,mitigates,nist-800-53-r5
sc-29,T1212,mitigates,nist-800-53-r5
sc-3,T1047,mitigates,nist-800-53-r5
sc-3,T1189,mitigates,nist-800-53-r5
sc-3,T1190,mitigates,nist-800-53-r5
sc-3,T1203,mitigates,nist-800-53-r5
sc-3,T1210,mitigates,nist-800-53-r5
sc-3,T1211,mitigates,nist-800-53-r5
sc-3,T1559,mitigates,nist-800-53-r5
sc-3,T1559.002,mitigates,nist-800-53-r5
sc-3,T1602.002,mitigates,nist-800-53-r5
sc-3,T1021.003,mitigates,nist-800-53-r5
sc-3,T1134.005,mitigates,nist-800-53-r5
sc-3,T1559.001,mitigates,nist-800-53-r5
sc-3,T1602,mitigates,nist-800-53-r5
sc-3,T1602.001,mitigates,nist-800-53-r5
sc-3,T1003.001,mitigates,nist-800-53-r5
sc-3,T1068,mitigates,nist-800-53-r5
sc-3,T1212,mitigates,nist-800-53-r5
sc-3,T1611,mitigates,nist-800-53-r5
sc-30,T1189,mitigates,nist-800-53-r5
sc-30,T1190,mitigates,nist-800-53-r5
sc-30,T1203,mitigates,nist-800-53-r5
sc-30,T1210,mitigates,nist-800-53-r5
sc-30,T1211,mitigates,nist-800-53-r5
sc-30,T1068,mitigates,nist-800-53-r5
sc-30,T1212,mitigates,nist-800-53-r5
sc-31,T1567,mitigates,nist-800-53-r5
sc-31,T1041,mitigates,nist-800-53-r5
sc-31,T1048,mitigates,nist-800-53-r5
sc-31,T1048.002,mitigates,nist-800-53-r5
sc-31,T1048.003,mitigates,nist-800-53-r5
sc-31,T1071,mitigates,nist-800-53-r5
sc-31,T1071.001,mitigates,nist-800-53-r5
sc-31,T1071.002,mitigates,nist-800-53-r5
sc-31,T1071.003,mitigates,nist-800-53-r5
sc-31,T1071.004,mitigates,nist-800-53-r5
sc-34,T1047,mitigates,nist-800-53-r5
sc-34,T1542,mitigates,nist-800-53-r5
sc-34,T1542.001,mitigates,nist-800-53-r5
sc-34,T1542.003,mitigates,nist-800-53-r5
sc-34,T1542.004,mitigates,nist-800-53-r5
sc-34,T1542.005,mitigates,nist-800-53-r5
sc-34,T1548,mitigates,nist-800-53-r5
sc-34,T1548.004,mitigates,nist-800-53-r5
sc-34,T1553,mitigates,nist-800-53-r5
sc-34,T1553.006,mitigates,nist-800-53-r5
sc-34,T1601,mitigates,nist-800-53-r5
sc-34,T1601.001,mitigates,nist-800-53-r5
sc-34,T1601.002,mitigates,nist-800-53-r5
sc-34,T1195.003,mitigates,nist-800-53-r5
sc-34,T1611,mitigates,nist-800-53-r5
sc-35,T1210,mitigates,nist-800-53-r5
sc-35,T1211,mitigates,nist-800-53-r5
sc-35,T1068,mitigates,nist-800-53-r5
sc-35,T1212,mitigates,nist-800-53-r5
sc-36,T1070,mitigates,nist-800-53-r5
sc-36,T1070.001,mitigates,nist-800-53-r5
sc-36,T1565,mitigates,nist-800-53-r5
sc-36,T1565.001,mitigates,nist-800-53-r5
sc-36,T1070.002,mitigates,nist-800-53-r5
sc-36,T1119,mitigates,nist-800-53-r5
sc-36,T1070.008,mitigates,nist-800-53-r5
sc-37,T1071,mitigates,nist-800-53-r5
sc-37,T1071.001,mitigates,nist-800-53-r5
sc-37,T1071.002,mitigates,nist-800-53-r5
sc-37,T1071.003,mitigates,nist-800-53-r5
sc-37,T1071.004,mitigates,nist-800-53-r5
sc-38,T1025,mitigates,nist-800-53-r5
sc-38,T1005,mitigates,nist-800-53-r5
sc-39,T1189,mitigates,nist-800-53-r5
sc-39,T1190,mitigates,nist-800-53-r5
sc-39,T1203,mitigates,nist-800-53-r5
sc-39,T1210,mitigates,nist-800-53-r5
sc-39,T1211,mitigates,nist-800-53-r5
sc-39,T1547.002,mitigates,nist-800-53-r5
sc-39,T1547.008,mitigates,nist-800-53-r5
sc-39,T1003,mitigates,nist-800-53-r5
sc-39,T1003.004,mitigates,nist-800-53-r5
sc-39,T1003.005,mitigates,nist-800-53-r5
sc-39,T1003.006,mitigates,nist-800-53-r5
sc-39,T1003.007,mitigates,nist-800-53-r5
sc-39,T1003.008,mitigates,nist-800-53-r5
sc-39,T1547.005,mitigates,nist-800-53-r5
sc-39,T1556.001,mitigates,nist-800-53-r5
sc-39,T1003.001,mitigates,nist-800-53-r5
sc-39,T1003.002,mitigates,nist-800-53-r5
sc-39,T1003.003,mitigates,nist-800-53-r5
sc-39,T1068,mitigates,nist-800-53-r5
sc-39,T1212,mitigates,nist-800-53-r5
sc-39,T1556,mitigates,nist-800-53-r5
sc-39,T1611,mitigates,nist-800-53-r5
sc-4,T1020.001,mitigates,nist-800-53-r5
sc-4,T1070,mitigates,nist-800-53-r5
sc-4,T1070.001,mitigates,nist-800-53-r5
sc-4,T1558,mitigates,nist-800-53-r5
sc-4,T1558.003,mitigates,nist-800-53-r5
sc-4,T1565,mitigates,nist-800-53-r5
sc-4,T1565.001,mitigates,nist-800-53-r5
sc-4,T1565.002,mitigates,nist-800-53-r5
sc-4,T1565.003,mitigates,nist-800-53-r5
sc-4,T1602.002,mitigates,nist-800-53-r5
sc-4,T1070.002,mitigates,nist-800-53-r5
sc-4,T1080,mitigates,nist-800-53-r5
sc-4,T1552,mitigates,nist-800-53-r5
sc-4,T1552.001,mitigates,nist-800-53-r5
sc-4,T1552.002,mitigates,nist-800-53-r5
sc-4,T1552.004,mitigates,nist-800-53-r5
sc-4,T1557.002,mitigates,nist-800-53-r5
sc-4,T1558.002,mitigates,nist-800-53-r5
sc-4,T1558.004,mitigates,nist-800-53-r5
sc-4,T1564.009,mitigates,nist-800-53-r5
sc-4,T1602,mitigates,nist-800-53-r5
sc-4,T1602.001,mitigates,nist-800-53-r5
sc-4,T1040,mitigates,nist-800-53-r5
sc-4,T1119,mitigates,nist-800-53-r5
sc-4,T1530,mitigates,nist-800-53-r5
sc-4,T1557,mitigates,nist-800-53-r5
sc-4,T1070.008,mitigates,nist-800-53-r5
sc-4,T1595.003,mitigates,nist-800-53-r5
sc-41,T1025,mitigates,nist-800-53-r5
sc-41,T1052,mitigates,nist-800-53-r5
sc-41,T1052.001,mitigates,nist-800-53-r5
sc-41,T1091,mitigates,nist-800-53-r5
sc-41,T1200,mitigates,nist-800-53-r5
sc-43,T1114.003,mitigates,nist-800-53-r5
sc-43,T1613,mitigates,nist-800-53-r5
sc-44,T1203,mitigates,nist-800-53-r5
sc-44,T1221,mitigates,nist-800-53-r5
sc-44,T1137,mitigates,nist-800-53-r5
sc-44,T1137.001,mitigates,nist-800-53-r5
sc-44,T1137.002,mitigates,nist-800-53-r5
sc-44,T1137.003,mitigates,nist-800-53-r5
sc-44,T1137.004,mitigates,nist-800-53-r5
sc-44,T1137.005,mitigates,nist-800-53-r5
sc-44,T1137.006,mitigates,nist-800-53-r5
sc-44,T1204.001,mitigates,nist-800-53-r5
sc-44,T1204.003,mitigates,nist-800-53-r5
sc-44,T1564.009,mitigates,nist-800-53-r5
sc-44,T1566,mitigates,nist-800-53-r5
sc-44,T1566.001,mitigates,nist-800-53-r5
sc-44,T1566.003,mitigates,nist-800-53-r5
sc-44,T1598,mitigates,nist-800-53-r5
sc-44,T1598.001,mitigates,nist-800-53-r5
sc-44,T1598.002,mitigates,nist-800-53-r5
sc-44,T1566.002,mitigates,nist-800-53-r5
sc-44,T1598.003,mitigates,nist-800-53-r5
sc-44,T1204,mitigates,nist-800-53-r5
sc-44,T1204.002,mitigates,nist-800-53-r5
sc-46,T1021.001,mitigates,nist-800-53-r5
sc-46,T1098,mitigates,nist-800-53-r5
sc-46,T1098.001,mitigates,nist-800-53-r5
